title,Course,level,Duration_Total,RedPercent,Density_av,Density_high20,Density_low20,Density_max,Density_min,SeenVel_rootav,SeenVel_change,SeenVel_change_time,ComplexWeighyDiff
ÉJ?ÅEÉJÉmÅEÉJÉm?,Oni,9,135.9999999999975,0.509325681492109,5.388387096774295,7.006451612903358,4.219354838709757,12.0,0.3333333333333336,175.69602018256356,0.1952286093343938,0.19872941682830741,4.653741713032682
ÉNÅ[Év??ÇÃïÊ,Oni,9,154.17558886509522,0.5284178187403994,4.627286585365891,6.550218023255864,3.393895348837235,14.009999999999998,0.29187499999999994,133.09500000000025,0,0,4.61096359667859
ìV?Ç∆ín? ?ã»,Oni,7,120.78657887430357,0.5364120781527532,5.20275888979632,6.283313728545391,4.15874002177105,10.8875535596612,0.16160452509593423,160.80283130595546,0.007373860269199506,0.4476326732897816,3.834597694584626
å∂ëzë¶ãªã»,Oni,10,99.99997176442734,0.6469534050179212,5.953869588808682,9.727147802182943,3.1533061556527127,17.1,0.23750000000000002,147.97110654970558,0.12025962002733537,0.42008223454493676,4.373857708609522
©‘ºw¥µ∞Ú∂i¶Ê¶±,Oni,7,132.06992171045863,0.7482638888888888,4.653248494118854,5.583898192942624,3.601209704144156,12.089,0.2210004734159408,121.0809027454572,0.0035682801634251415,0.48980780928191825,2.791493453154392
ó˚èKã»Op.10-4 ,Oni,10,126.83090096019696,0.4419831223628692,7.947904651735288,8.686463901315758,7.007920152269235,16.7,0.3976190476190477,167.0536306373304,0.0034197892495757554,0.43057872886855486,4.961607687606258
ó˚èKã»Op.10-4,Oni,10,126.83090096019626,0.3955399061032864,7.1422036521929995,8.224864370328014,6.084721090293683,16.7,0.3976190476190477,167.05363063733105,0.0034197892495757554,0.43057872886855475,4.745420949358575
DESERT STORM,Oni,8,104.29808560810831,0.610586011342155,5.522617301815555,6.432594016319253,4.549883572518496,13.806999999999999,0.5752916666666666,138.06582324616323,0.0017161235862326318,0.2169119678099922,4.526224414312151
Doom Noiz,Oni,10,148.49627810173786,0.481789802289282,6.77266460083674,8.536379340637975,5.4675156933838265,16.040000000000003,0.4444444444444444,145.70132380132748,0.17863872618984433,0.1879551542107294,5.067707939384506
IN THE ZONE,Oni,10,124.00218581572275,0.6392156862745098,6.483248294641247,8.613215993535164,4.497541356230184,17.2,0.6370370370370368,172.25916821507283,0.00921475814201922,0.3064827924014286,4.720796476771628
KAGEKIYO,Oni,10,150.45983484671996,0.6576576576576577,6.8429069355535646,8.090811807568343,5.553862342483354,13.143999999999998,0.21233656583158012,130.00396961655036,0.021965910661117194,0.5539761360259644,4.452835008675261
